user_id,item_list
199,21775 21636 20296 19334 16818 16062 15896 15778 14585 14159
200,18407 15588 14961 5610 5494 3717 3572 3563 2989 2134
201,19580 19384 17861 15905 14228 12817 11431 8497 7332 7242
202,21333 19394 18548 17924 16873 16601 16586 16365 15288 15266
203,21092 20604 18888 17059 17041 15094 14213 13158 12836 12798
205,20666 20624 17854 16830 15204 14460 13783 12291 12046 11566
206,22046 21752 19924 18108 17398 17262 15720 15448 14967 14771
207,21962 19387 18648 18007 16927 13631 10487 10454 10296 8660
208,19711 15462 14088 12082 11617 11583 11503 9507 8541 8443
210,8933 8826 7995 6212 5531 3981 3391 3214 2913 2747
211,21291 19550 17528 13426 8137 5293 4893 4331 3371 2384
212,20392 19048 18157 17647 17567 16983 16674 16094 14936 14839
215,18511 16576 16381 13375 12745 12717 12654 12437 12102 11615
216,20768 18723 17827 16161 15318 13418 12102 11816 11752 11662
217,21048 21010 19415 18407 16779 14414 14362 13262 13239 9316
218,21603 19635 17298 16631 16526 14877 14496 14069 13426 13405
219,22307 22225 21951 21623 21413 20600 20390 19192 19042 15435
220,18847 17990 16875 16699 15203 13878 12798 11412 10305 9739
221,21421 21011 20112 18496 18355 17263 17080 15568 14062 13867
223,21666 17835 15201 14270 13909 13611 13575 13528 12982 12614
225,20891 18501 16693 10620 7633 7607 6929 5499 4777 3823
226,21480 18781 18681 17282 16300 14074 13459 13453 12821 12624
227,22258 22002 16927 9991 9598 8151 7455 6203 5765 3854
228,4621 517 189 44 0 284 808 285 1 557
229,20643 20341 19643 17522 17221 17115 16647 15799 14821 14415
230,22102 22047 21667 21259 19257 18674 18673 18635 16243 16122
231,18416 17987 9801 9209 8728 8195 8062 7391 6389 4296
232,19232 19173 17311 17166 12066 9795 9511 8062 7446 5767
233,19181 19171 12363 9591 9520 8959 8572 5640 5525 5462
234,16944 13003 11052 9310 9239 8316 6871 6352 4920 4753
235,21360 20610 19595 19591 19540 18792 18522 18081 17669 16038
236,22347 19741 18094 17482 17179 15147 14877 14086 13929 12821
237,21827 21151 21022 18741 17762 15232 13978 13015 13010 12820
238,517 189 44 0 284 808 285 1 557 1266
239,21270 18838 18517 15281 7424 5220 1453 1410 1137 1093
240,16713 16556 959 764 636 143 21315 18866 18516 18058
241,18366 14300 14264 13064 12278 11718 11390 11382 11342 8664
242,14536 13336 12671 11578 4638 4264 1200 20579 17730 13550
243,22196 22195 20995 17190 16403 15747 15723 14967 12290 11785
245,19102 13457 11345 9369 7611 7404 5624 3888 3715 3493
246,21637 21378 16683 15754 13875 13521 12895 11189 11012 9823
247,18705 18603 18537 18534 18169 17065 16670 15066 14550 14149
248,11345 9369 7611 6351 4460 4449 3796 1651 1576 17099
249,22006 18791 15489 12702 12318 11934 11158 10148 9770 9349
251,18386 18285 17178 13865 12898 10077 9343 6485 6079 4752
253,12498 11478 10951 8150 5910 2565 1389 736 593 148
254,21739 21698 19221 19120 17178 17085 17082 15547 15466 15077
255,16737 13263 11948 9135 9023 8284 7730 6034 5358 5273
256,20924 20545 17322 15513 11385 10400 10365 9161 8825 8248
257,21608 15373 15163 13830 9300 8306 7808 7442 6752 6034
258,15071 13956 13105 9064 6579 4826 3848 1770 1509 812
259,20969 20788 19274 18495 17235 15434 15008 13256 12781 9492
260,19182 18145 16718 14931 14796 8003 7702 7598 7106 6592
261,517 189 44 0 284 808 285 1 557 1266
262,16894 16513 15059 13040 10101 9602 7547 6513 5336 4299
263,19066 7813 6247 4249 3065 2296 1066 992 823 669
264,22225 21951 21826 21623 20600 20390 19042 14586 12736 12679
265,18754 17591 16831 16405 15171 11612 10947 10609 9625 5453
266,22262 22101 18356 17619 16572 15885 13891 11116 10884 10642
267,19002 15128 14719 13743 13715 12633 10771 9445 8876 7350
268,20276 18968 17141 16672 15993 15146 15032 14637 14392 14093
269,16937 16833 15660 11391 10425 7893 7581 6362 6075 4730
270,15743 11537 10178 6520 3298 4614 2031 596 401 58
271,21652 21469 19379 18920 18456 16619 16502 15079 14743 14224
273,22086 16344 14998 14813 13623 13611 12594 11959 11746 11111
274,21769 21347 20323 20210 18055 15695 14276 13120 13077 12921
275,20590 10064 9540 9523 8524 7362 7172 7068 6859 5519
276,16164 11966 7243 3964 16196 12127 11176 5591 2952 1579
277,21320 21227 19251 19218 19044 18889 18393 16727 16388 15313
278,20738 19672 19160 15347 14838 14644 14266 10853 9329 7779
279,16952 16662 16634 14744 12749 12251 11035 9301 9149 8944
280,21646 21275 21273 21149 19121 18916 17761 14088 13886 10373
281,21502 11848 10484 9164 7073 6708 6670 6664 6649 6095
282,21452 15349 13086 12200 11950 11919 11264 11041 9887 8242
283,21582 20844 19894 19112 18918 16961 16940 14082 13779 12973
285,21501 19145 18050 17195 15324 14516 14231 11621 9497 9267
286,15943 10204 10203 9545 7067 4500 17341 8468 4386 3236
287,13976 13832 12972 12873 12127 11998 11653 11515 11302 10417
288,21416 18817 18816 15810 15522 14278 11988 11724 11564 11285
289,10032 5259 1812 1324 915 884 479 390 517 189
290,13947 12524 6482 5718 5651 5577 4684 4038 3644 3485
292,21703 18544 18392 18238 15536 13490 11142 11037 9401 8748
293,9556 7185 4760 517 189 44 0 284 808 285
294,20146 19502 17013 16508 15038 12993 12634 9465 8884 6129
295,21243 19255 18934 18758 17245 17137 17092 15307 14251 14230
297,21874 20955 16309 12196 11409 10276 9622 9317 8888 5383
299,19397 18660 18432 14270 13909 13706 13575 13528 12614 12075
300,17762 17566 17186 15139 14052 13015 12379 11936 11317 9932
301,21248 12516 11462 7461 6966 6623 6397 4292 4019 3945
302,22094 21907 21013 13970 13564 12325 12004 8899 8335 8272
303,17660 15001 14448 12621 10350 9821 9781 9079 8060 6693
304,19567 18990 17428 16934 16266 16226 13833 12492 12171 10689
305,22281 19920 19754 18113 17990 17578 17412 16873 16623 12745
306,19468 17801 17129 17029 16061 15468 10148 8494 5763 5226
307,21501 21319 19594 15856 14455 14298 13920 12071 11555 11444
308,19213 17173 15751 15435 15279 14586 14457 13259 12278 11784
309,13982 133 14471 3215 517 189 44 0 284 808
310,21282 21117 20065 18708 16813 13955 13529 13324 13323 11837
311,19433 16991 12548 11640 10277 10244 9414 8179 7911 6515
312,21797 21532 20392 19496 19056 18726 18057 17401 17221 17203
314,19535 19040 17292 14183 13723 10095 9998 9445 7674 7372
315,19951 19784 19634 19113 18984 17547 16886 14763 14636 14452
316,517 189 44 0 284 808 285 1 557 1266
317,20574 20491 20400 20313 18742 17616 17597 17591 16682 16531
318,21477 18982 18981 18962 18738 18684 18683 18534 18471 18325
319,21792 20438 20395 20065 19957 19712 19445 18251 17718 17454
320,22167 18769 18053 17380 16159 14871 14444 13501 12888 10018
321,19923 19680 18949 16880 16350 16176 16175 16149 14897 14847
322,12546 10445 8009 2692 2457 2219 1872 1155 769 760
323,19832 19658 19600 17808 17633 15985 15958 15753 14483 14471
324,19657 18541 17348 16817 16805 13797 11339 10749 10280 7316
327,19174 13774 9820 8733 6839 6838 6267 4308 3869 3445
328,21669 21496 20737 20290 20015 18976 18676 18483 14742 14508
329,20627 18657 17613 14294 14035 13883 12411 12345 11772 10599
330,22186 21198 14759 10232 9362 9224 8215 7712 7698 4168
331,20634 19768 16163 15269 13027 12417 11971 11173 8810 8721
332,19010 18366 17136 17029 16877 14290 13659 12533 10997 10921
334,19338 18068 17659 17366 17149 15602 15319 15179 13614 13610
337,22017 21892 21543 19428 16619 14296 13985 10966 10296 9040
338,18103 15257 13077 12451 11952 11641 10446 8918 8075 7925
339,20626 19015 14680 14526 12294 12187 10607 8582 5918 5696
340,21132 16411 16155 15052 14609 12897 11584 11168 10970 7521
341,20823 15310 2320 1643 517 189 44 0 284 808
342,21669 20737 20290 20015 19069 18976 16220 14508 13839 13168
343,20256 19193 18911 18259 17589 14236 13745 13484 7831 7769
344,20684 19393 19054 18985 18836 18693 17094 16702 15606 15597
345,21608 15142 3946 3888 2972 2802 1303 16956 8780 7612
346,18682 18576 17065 15642 15118 14191 14179 12286 11311 10286
347,20664 18528 17086 15403 14591 14359 14312 12668 11635 11541
349,21224 20687 16892 15619 15401 14186 14014 13152 13016 12790
350,22347 21277 19741 19146 18094 18021 15209 14050 13981 13975
351,20575 16544 14277 14058 13732 10761 10171 8037 7997 7687
352,21276 20914 20861 19838 18320 17427 16542 15179 14855 14796
353,10103 5758 3233 2530 2468 848 10 517 189 44
354,517 189 44 0 284 808 285 1 557 1266
355,21800 20455 19015 17860 17540 17224 16603 15235 15065 14696
356,22017 21892 21821 19428 14296 9085 9040 8951 8666 7275
357,20945 19159 18494 15091 15063 13349 10479 10226 7612 7598
358,13864 11163 2491 8065 2326 380 16889 3829 5384 517
361,20620 19776 17587 15926 14609 13975 13057 12967 11516 10611
363,20283 18113 18038 15781 14652 14575 13424 10897 10862 10667
364,12775 5252 1511 21660 21414 20370 20245 19950 18227 17926
365,22238 22166 21849 20975 18338 16804 15508 14340 10001 9737
366,21550 20680 13905 13126 13083 12836 12699 11389 11133 10441
367,21862 21024 20756 20625 19203 18590 15539 12647 12476 11401
368,17686 14187 13532 11455 10075 7043 5542 4642 3781 3745
369,22111 19934 19815 18680 17886 13266 13051 12312 11010 10666
370,21900 21596 19112 18599 18592 16961 16837 16620 15026 14082
371,21528 20813 20556 19320 18881 18568 18089 17560 17416 15810
373,19260 19002 15519 15503 14565 14227 13498 13474 12538 9877
374,21989 18801 17271 17227 16877 16754 16568 16502 15440 13789
375,21166 21147 21110 19881 19843 18677 16680 16604 14156 13671
376,8734 8559 5875 5629 2918 7048 6710 5269 4174 2926
377,20154 18559 16764 16704 14775 12843 12209 11003 9691 9140
379,21945 21275 20391 19257 18669 15924 14442 13275 13237 13169
380,21978 20009 17106 16508 13725 11583 9139 9072 8419 8333
381,21189 20528 18867 13617 9904 9565 9358 9273 7598 7186
382,21865 20101 20038 14559 14458 13847 13573 13555 11778 10868
383,22228 20223 19250 14945 14513 14053 13903 10541 9498 9394
384,18856 18720 17303 15824 15784 13318 10067 9281 9049 8967
385,22027 21824 21010 17265 16887 16833 13928 13136 11363 10526
386,19322 18201 16477 10113 9738 9545 7724 7541 4369 4090
387,21722 19763 17486 15706 14347 14324 13200 11725 10916 9425
388,20554 16990 16093 15863 15008 14141 13924 11850 10178 9339
389,238 67 5907 517 189 44 0 284 808 285
391,21410 19550 18210 17681 12861 12162 11914 9966 9938 8988
392,21590 21496 21410 21147 20019 19216 18518 18390 18239 16930
393,21087 19009 18455 9826 9621 8813 8681 8536 7427 7038
394,22219 21346 21079 19454 17412 17407 16803 16277 15338 15102
395,21692 20175 17316 16184 15588 15023 13864 13134 12412 12207
398,18591 18387 18227 15795 13171 11962 6977 6847 6498 6079
399,20970 19786 19580 19550 19487 19074 17861 16753 15905 15758
400,12215 6368 5238 136 3660 47 42 17 517 189
401,21902 14779 11802 9577 9374 9011 7891 7544 7064 5802
402,517 189 44 0 284 808 285 1 557 1266
403,21275 20670 20550 18918 18845 18669 16491 13169 11169 11044
404,15611 14507 14498 11127 10013 9910 9303 7724 7688 6883
405,22238 19152 14303 13403 13357 13329 11873 11334 9566 7892
406,22233 20530 18158 16436 15883 14287 13328 12411 11579 11065
407,22025 22021 21771 18016 17298 16802 16053 15792 14253 12142
409,11480 10062 8088 7244 7044 5671 5418 5094 4808 3568
410,7545 128 22057 7780 4655 517 189 44 0 284
411,21692 20175 17316 16184 15588 15023 14538 13134 12799 12207
412,19827 17612 16233 15893 15713 14892 14563 13920 11336 7524
413,17073 16860 15615 14034 11205 10556 10466 7633 7556 7098
414,22269 19995 17073 16272 15666 13375 13310 11433 10621 8680
415,19893 11556 6172 3946 3844 2203 2175 1602 873 3936
416,21521 21052 19052 19035 16692 15875 15867 14472 14329 14296
417,20946 19134 18006 17042 15588 9571 8607 6656 4613 4476
418,15873 14379 13739 11616 11060 9133 8753 7787 6494 5999
419,18692 15404 14065 13201 12943 12942 12194 12081 11254 11042
420,21991 20670 16491 15145 14880 13761 12586 12241 11044 11021
421,18840 17755 17170 13266 12102 11194 10928 8174 6110 4466
422,18668 13966 13915 13899 13687 12219 11941 11307 10332 10102
423,22142 22054 20471 18111 16933 16893 15515 14783 14580 14183
424,21613 20871 20800 17740 17023 16734 15198 15127 14987 13954
425,21254 19976 19329 18910 18710 17533 14928 12997 12581 11788
426,2461 4774 50 28 11 27 517 189 44 0
427,20830 20009 19847 18762 16080 16079 15922 15832 14991 14990
428,22270 20850 17528 17373 15320 13050 12752 12319 11826 11689
429,22171 21178 20987 20773 19180 17177 16771 16395 15335 14518
430,10827 10449 9760 8790 8599 7676 2754 18179 17386 11375
431,20625 20406 20362 20031 18520 18327 17825 17005 16138 16137
432,20723 19599 18751 17414 17413 14755 13288 13191 12663 12458
433,19359 11398 9757 1777 1336 17267 17068 16161 11614 7741
435,22231 21645 17407 15394 13742 13730 13526 13059 11339 10598
436,21545 21035 19333 19120 17178 17085 16700 15547 15466 15356
437,21780 21757 21754 21099 20413 19852 19839 18493 17347 17318
438,17073 16902 15740 13942 13937 13039 12925 12806 11937 11235
439,21620 21522 20088 19536 19101 18502 18252 17702 17258 16841
440,20567 18958 12818 11759 10531 10346 10108 9400 9316 8405
441,16662 15895 13871 13094 11982 11641 11325 11189 11053 10360
442,21904 21742 21299 16825 15525 12932 12195 10451 8874 8409
443,21401 21111 21061 19381 19278 18675 18416 17229 16458 16257
444,13809 12532 10893 5313 4429 1948 1846 1054 509 416
445,17366 14646 11940 11035 11032 9112 8905 6461 6446 6417
446,21071 20981 20503 19750 19468 16334 16332 14621 14228 14198
447,17289 12806 7236 4472 2978 2642 1624 1412 935 762
448,22230 21658 21109 17229 15546 14425 11367 10333 10017 9599
449,517 189 44 0 284 808 285 1 557 1266
450,21703 20843 19296 18264 17588 17162 15047 14244 12065 11993
453,19569 14786 14477 13088 11931 11467 11384 9989 8184 7387
454,20664 19827 19641 18997 17611 17497 13846 13522 13199 12540
455,20361 19331 19157 17296 15435 14463 13149 12938 10401 7928
456,21381 18168 16381 15489 15479 14127 13338 12228 10395 10073
457,19750 17664 15504 13245 10195 8283 8250 6264 5457 4820
458,15272 14733 13933 12738 10555 10262 9389 9161 8899 8061
459,21320 21226 21133 21120 20806 20699 19078 18668 18553 18476
460,21254 19744 15184 13418 11441 10268 10266 7531 7070 6850
461,17660 15001 12621 10350 9821 9781 9079 6693 6538 6494
462,21031 20751 20606 20083 17621 16986 16128 16053 15321 15312
463,15950 13635 12881 11306 8461 7210 5686 5558 4756 3615
464,7278 7144 5754 2481 1380 4760 517 189 44 0
465,18625 15657 14954 10406 7386 7376 7074 6598 6135 6124
466,21562 20198 19701 19573 18029 17994 17652 16144 15824 15759
467,21366 14288 14114 14112 12133 11254 10372 9336 8708 8519
468,21460 19302 18589 18358 16366 15578 14218 12309 10975 10747
469,16826 16239 14639 14075 11886 10635 9719 9637 9627 9123
470,21096 20672 20593 19846 18462 16566 15165 12599 11801 11766
471,10931 10294 8678 5520 5228 4602 4335 4022 3908 3849
472,16940 12630 8333 8268 6073 4914 3539 3457 2881 2762
473,21660 21276 21009 19838 16542 15855 15412 14855 14796 14451
474,14930 10230 8867 1717 801 702 228 17797 11252 5129
475,517 189 44 0 284 808 285 1 557 1266
476,22307 22224 22067 19929 19656 18545 15911 15203 14539 14467
477,22180 22022 20980 18613 18592 18002 16649 16529 15784 13923
478,21562 20198 19701 19573 18029 17994 17652 16144 15824 15759
479,20661 19393 18210 18016 17333 16802 16053 15792 15039 12142
480,19319 18000 14736 14562 14290 13987 13542 13258 12915 9232
481,18137 15693 14214 8705 8459 8088 6150 5945 5747 5677
482,19464 19020 18424 15686 15558 15362 12196 12067 12037 11898
483,17230 17024 13934 12988 11959 10815 10802 10418 8787 8262
484,21965 21332 20478 18259 17232 16686 14870 14603 14420 14360
485,18484 15988 14454 14363 13453 10032 8080 6105 5662 4951
486,21851 17404 14756 13423 12302 10405 9823 9533 8703 7701
487,22052 11285 10180 8131 5392 5036 4586 4511 4297 3583
488,20575 16544 14277 14058 13732 10761 10171 8037 7997 7687
489,22034 22024 21725 21401 19337 15635 15199 15091 14220 14166
490,3689 2983 1426 421 20007 17139 12938 11108 5943 4908
491,22229 21401 20938 18452 16578 16533 13907 12213 11107 9775
493,21961 21894 21654 21219 21186 20881 19370 19099 18527 18340
494,17292 12962 11691 10582 10039 9957 9368 9002 7546 6790
495,19703 17979 17977 17976 17974 17973 17971 17970 17967 17966
496,20928 18963 16738 15373 15236 14297 13795 13140 9314 9300
498,21984 21159 19410 19204 19081 17082 16811 15620 13120 12017
499,19210 18597 17785 16603 16421 16337 14495 14274 12834 12337
500,22269 19556 18824 17736 17136 15750 14651 14378 13639 10151
501,20968 15606 12086 11312 9321 8345 7916 6201 5353 4451
503,21857 21475 21442 21404 21170 19333 19266 18613 16916 16157
504,16143 14283 12015 10794 10495 8304 7833 4936 4243 4211
505,22141 20818 15890 15561 12285 10060 8587 7656 4924 4499
506,517 189 44 0 284 808 285 1 557 1266
508,21571 20791 19404 17265 17213 16798 15525 15289 12788 10814
509,7014 5485 3935 3544 3160 2649 1294 21830 20977 19432
510,22028 21797 17677 13150 12219 10563 9699 8124 5210 3127
511,22272 20649 20221 19683 15794 15731 15334 13929 13811 13792
