user_id,item_list
131,55 2 4 1 7 8 5 9 19 17
132,133 139 335 171 269 474 316 843 254 314
134,4 2 3 6 80 56 8 65 73 5
135,2 4 7 14 1 22 3 20 132 48
136,143 2 4 1 31 40 41 7 39 55
137,2 1 4 40 31 41 22 39 17 157
138,11 2 17 28 47 120 50 3 117 30
139,31 22 3 6 33 58 14 8 56 80
140,4 6 2 3 19 44 16 25 11 14
141,5 7 31 17 40 8 39 28 19 27
142,2 7 1 40 8 6 39 41 58 15
143,28 17 47 50 27 2 42 19 145 33
144,35 9 168 144 184 224 240 149 2 133
145,1 3 56 8 28 6 42 19 47 50
146,1 85 7 2 51 4 87 38 14 93
147,2 1 3 22 33 48 80 9 95 44
148,265 279 20 116 4 66 60 175 77 103
149,17 2 47 50 27 4 1 37 14 42
151,1207 936 1290 754 2 7 281 82 1405 191
152,4 2 8 6 1 45 80 48 16 22
153,17 27 42 37 145 136 14 2 1 5
154,58 55 2 76 8 3 20 14 24 22
156,42 37 136 1 6 4 124 5 9 3
157,7027 6725 6197 17896 17895 17907 17889 6428 17891 17897
158,1 19 33 20 8 65 14 3 103 35
160,22 1 33 48 141 134 73 170 65 83
163,5 44 7 16 308 2 4 343 89 19
164,4 44 1 2 72 61 20 16 3 19
165,16344 10197 2 2832 15916 11593 9189 11487 6759 12594
167,4 33 1 48 20 19 103 9 14 8
168,517 189 44 0 284 808 285 1 557 1266
171,11 28 2 1 47 17 3 27 42 50
172,40 76 3 4 1 7 5 20 22 13
173,320 262 585 2013 53 1 2106 4 2075 708
174,154 298 11515 863 15 230 4031 162 29 1
175,3 19 8 1 48 4 20 7 33 6
177,27 1 4 6 8 145 14 22 9 3
178,1 2 3 4 11 17 14 44 18 25
181,1321 512 1899 1304 3030 1019 3544 7131 2255 18675
182,27 28 11 42 145 37 5 277 1 363
183,6 3 7 229 44 2 16596 8 14 177
184,1 47 27 2 50 42 19 22 14 9
185,19 901 48 22 80 388 4 2326 1737 8
187,17 28 2 11 5 1 35 4 19 22
188,85 94 15 2 7 34 3537 2791 87 3407
189,94 88 6 4 44 51 14 38 32 29
191,2963 2 4 738 7 1 262 8 40 31
192,4 2 154 38 24 14 7 8 19 3
193,2 22 32 7 33 196 3 4 723 20
194,21 51 7 131 10 2 81 3 15 87
196,44 16 1966 133 2 4 51 171 88 32
197,430 242 467 573 152 615 764 8 32 3
198,36 161 403 506 354 511 19 337 1 7
199,4 94 22 66 34 33 1 7 6 39
200,10 3 51 2 7 29 18 159 155 166
201,4 1 22 20 48 33 14 141 174 8
202,40 39 2 96 1 76 8 66 6 9
203,4066 8765 21332 9250 4662 9528 17423 19721 10232 19838
205,4 22 33 8 3 6 65 103 14 45
206,981 851 1568 229 16 4 117 192 44 17685
207,6 135 238 4 278 8 72 199 14 34
208,4 2 22 41 39 20 6 45 14 58
210,433 399 582 261 325 388 350 733 335 509
211,214 211 603 323 230 1296 154 6 4 8
212,51 81 107 7 2 4 6 15 3 365
215,15 101 88 7 87 3090 108 1210 1938 161
216,2 7 510 160 3 10 15 985 500 178
217,35 144 56 9 168 184 258 310 240 4
218,4 1 16 15 7 43 88 2 25 36
219,4 1 7 3 88 6 81 8 107 26
220,4252 137 380 7 359 12798 68 13878 295 307
221,294 5 71 23 883 7792 2231 17167 7718 17
223,4 1 20 6 9 33 19 48 14 3
225,250 238 67 278 541 404 481 199 781 395
226,4 1 8 19 84 33 48 22 9 24
227,116 175 20 4 22 103 115 65 304 83
228,189 4 74 61 1 8 44 20 75 19
229,2 19 8 22 33 48 9 80 7 74
230,108 759 6 14 183 167 177 70 135 87
231,1 2 28 42 15 50 7 85 8 37
232,4 6 2 20 8 19 33 14 48 7
233,1 6 7 19 22 33 96 44 48 16
234,47 27 11 42 50 28 37 136 145 36
235,55 2 1 8 7 9 5 43 25 10
236,116 175 4 3 1 8 19 304 33 134
237,8 1112 1728 1283 786 270 16 1028 470 106
238,80 174 157 4 2 1 33 48 20 8
239,89 5 390 80 2 20 3 22 48 4
240,433 119 399 801 2 4 170 146 631 1
241,687 425 4567 423 482 3711 8794 517 741 10
242,17628 13333 10897 4900 5216 17641 19859 14537 13334 19829
243,8 25 4 2 1 3 20 229 266 6
245,1 93 203 211 6 214 188 358 520 232
246,4 6 22 2 14 1 48 33 80 507
247,56 168 184 310 382 149 319 373 288 570
248,6 4 20 2 19 7 26 30 33 8
249,39 55 3 486 342 2 7 4 20 33
251,2 4 3 33 19 8 20 14 60 65
253,2 3 20 22 14 33 48 80 44 25
254,139 261 329 1005 612 994 1374 171 696 415
255,14 3 20 24 9 45 7 5 44 73
256,95 220 4 8 2 1 35 6 191 19
257,20 80 2 1 33 48 22 301 170 8
258,3 2 7 15 8 51 585 26 6 10
259,4 2 3 6 8 5 19 17 45 14
260,22 20 1 80 8 2 6 33 65 157
261,517 189 44 0 284 808 285 1 557 1266
262,50 1 5 56 6 4 104 3 136 19
263,6 1 14 8 20 24 19 67 9 26
264,36 101 4 6 14 1 108 2 106 7
265,14 1 132 4 2 7 38 8 3 70
266,22101 22262 10642 2721 18356 19199 8015 12325 12301 1227
267,7 15 36 81 2 257 3 112 21 85
268,6551 7900 733 630 4100 325 2962 261 16672 388
269,17 28 50 27 42 37 35 145 122 1
270,39 58 3 486 2 7 342 4 9 33
271,59 15 80 1 2 451 685 4 210 824
273,2 19 8 1 600 48 769 33 14 17
274,1100 1196 609 2186 2532 4324 3959 102 599 156
275,496 476 2208 3460 2689 3214 2057 2257 2505 8332
276,41 40 39 3 58 55 76 7 1 4
277,430 573 376 10 561 3 7 15 1 117
278,138 10 51 7 2 3 324 4 344 1
279,112 2 4 1 6 30 68 8 90 137
280,149 104 35 224 807 683 168 373 558 382
281,40 41 39 31 17 11 4 5 27 50
282,8 2 66 20 3 116 24 14 67 22
283,4 35 9 3 7 14 25 31 40 20
285,1 40 41 39 4 55 8 6 58 3
286,1 7 15 2 11 4 14 101 3 1462
287,40 41 39 31 76 3 303 350 171 146
288,1095 52 44 8 1354 25 4 229 690 1
289,15 390 101 884 915 82 1438 7 69 3
290,34 36 179 262 51 4 6 1 2 365
292,3 8 20 35 14 17 48 31 5 45
293,4 1 22 19 33 48 8 14 103 65
294,15 36 291 1234 1223 895 403 506 354 905
295,1630 521 149 5848 168 372 13045 104 144 1966
297,4 2 6 19 44 17 11 3 14 24
299,2 45 6 20 8 14 80 9 33 25
300,6 2 7 296 4 30 1 46 20 106
301,31 39 58 3 4 2 1 6 8 34
302,22 20 6 2 33 14 65 73 103 3
303,16 44 25 8 229 597 3 2 1 4
304,19567 18990 17428 16226 21850 18805 12431 16934 20058 11280
305,7 29 159 30 10 3 51 6 18 1
306,179 88 596 32 813 202 15 53 105 3
307,4 60 77 116 175 3 1 148 20 8
308,51 81 202 88 107 365 475 15 7 131
309,43 29 2 13 133 98 165 7 101 198
310,4 8 6 72 7 16 2 262 15 51
311,716 1448 5772 352 1625 1343 1994 9745 1376 5977
312,2 3 6 4094 8328 6064 12082 112 1 5044
314,35 9 2 4 149 3 382 240 224 11
315,401 51 202 81 72 87 29 813 4 131
316,517 189 44 0 284 808 285 1 557 1266
317,1040 12799 15826 121 20400 3497 2139 20234 14843 3602
318,9 35 56 168 184 149 4 2967 39 258
319,279 22 4 48 103 65 1 2 115 19
320,44 4 2 16 1 6 3 7 10 19
321,107 51 131 475 81 88 215 4 617 202
322,682 769 600 722 771 760 578 778 1683 1155
323,45 4 22 19 33 1 3 6 80 8
324,319 224 558 1772 807 2717 361 974 288 1887
327,102 205 267 725 1501 858 398 10 609 698
328,18676 21496 10737 20737 13839 3422 17443 18483 14742 22301
329,3000 9573 5 12 23 123 111 22 13 4
330,171 254 314 165 269 563 1089 843 747 966
331,109 85 2 154 43 64 7 1 10 13
332,4 2 40 39 1 41 31 58 60 6
334,7 1 5 41 4 39 31 12 40 35
337,56 104 168 240 184 224 149 382 2 570
338,28 11 42 50 9 35 1 5 37 3
339,1 5 22 4 35 11 82 3 42 6
340,2 3 1 4 15 6 112 8 9 68
341,949 380 422 744 7 359 283 1180 56 276
342,4 26 9 1 475 2 56 25 144 3
343,76 3 4 10 9 20 6 8 22 26
344,34 3 94 4 2 6 627 681 15 7
345,16 1 4 2 266 3 19 12 67 75
346,1 2 17 20 16 44 22 14 80 28
347,4 1 41 39 45 20 40 8 22 33
349,4 22 1 146 6 20 165 48 318 19
350,35 56 9 11 2 27 50 168 104 17
351,2007 21 438 109 3095 8352 281 1467 2986 98
352,2121 733 1090 2495 1776 29 2366 2120 261 2196
353,10 848 3233 2468 690 3176 32 208 96 1863
354,517 189 44 0 284 808 285 1 557 1266
355,41 31 55 3 7 2 4 1 20 486
356,1 2 33 8 134 48 65 19 73 6
357,17 27 28 11 42 4 47 3 771 124
358,7 54 68 283 295 380 359 820 222 1002
361,40 41 3 76 10307 133 2 1 98 4
363,117 51 7 18 15 10 131 2 87 11
364,1321 1464 1197 1304 3820 3030 3661 2807 3544 4749
365,15 101 7 1 85 51 6 32 3 18
366,6 8 3 20 14 24 19 22 7 33
367,15 171 101 133 146 325 261 350 165 563
368,28 433 17 399 59 160 27 50 5 47
369,60 148 3 4 2 16 1 134 36 304
370,4 15 2 313 36 19 242 6 14 467
371,298 7 88 51 29 107 87 15 81 1
373,4223 1833 4211 5633 6110 3043 1194 234 3220 212
374,44 16 4 2 3 6 1 112 90 24
375,1 20 22 19 33 8 103 24 65 3
376,259 536 584 956 1001 1233 18 2718 2678 1097
377,11 71 17 41 40 39 4 27 9 23
379,15 7 101 2 6 85 3 4 8 154
380,6 17 4 28 1 14 90 27 51 42
381,5 2 82 7 3 11 10 19 41 122
382,45 326 220 465 389 880 768 2 191 906
383,326 95 906 465 1024 45 880 768 537 191
384,95 4 2 1 6 220 19 17 11 80
385,22 2 20 31 33 39 170 116 103 148
386,3 9 6 14 8 19 22 11 20 35
387,155 2513 87 2615 1123 282 1688 684 560 3102
388,88 8 25 4 51 2 7 6 154 81
389,4 1 33 2 80 20 65 14 3 44
391,6 4 7 3 14 44 19 24 36 16
392,156 300 197 416 267 2 725 714 9 398
393,1 3 161 2 4 35 506 403 165 7
394,17 2 4 3 35 5 56 22 7 8
395,3602 177 67 3173 2029 250 278 9032 13075 238
398,1316 1674 1767 10998 7506 11056 7878 6025 11880 2198
399,718 891 1505 566 446 6 90 132 14573 7
400,17 47 50 42 35 145 2 149 144 5
401,414 160 1916 584 999 956 59 259 10152 536
402,517 189 44 0 284 808 285 1 557 1266
403,2 6 19 22 8 14 33 24 9 7
404,1 2 4 3 22 17 20 8 7 11
405,4 3 6 144 7 168 149 11 5 13
406,540 907 585 147 708 1041 1443 1722 1163 689
407,4 6 3 2 44 15 16 14 88 31
409,99 31 41 58 147 1960 3 96 53 2109
410,254 133 171 318 316 314 1089 146 165 474
411,9 4 22 56 20 33 48 5 6 19
412,179 88 8 34 118 1 2 94 99 255
413,1 22 2 19 20 6 48 33 8 3
414,4540 49 19469 12540 307 181 289 542 18 243
415,97 35 56 150 5 1 13 405 2 3
416,2 7 10 9 37 56 18 107 121 5
417,88 34 15 94 7 81 2 87 8 6
418,36 101 10 112 3 4 6 18 2 1
419,2590 2370 4465 1387 715 2163 8810 1342 5604 3516
420,41 55 60 146 58 1 43 12 148 76
421,6 4 108 106 3 14 1 8 18 24
422,208 344 4 8 85 3 34 1 15 81
423,299 119 252 63 88 34 6 108 72 180
424,44 1 6 20 2 19 3 67 22 52
425,4 102 31 143 21 105 66 83 2 133
426,27 28 11 50 136 37 5 363 1 679
427,6 1 15 51 4 11 18 90 14 41
428,16 44 4 25 1 3 6 181 52 243
429,3737 3513 3487 1619 3726 5503 4385 3 6670 85
430,4 1 3 6 9 20 7 19 16 45
431,11 2 4 203 188 9 3 214 47 28
432,67 154 4 532 6 101 19 8 80 21
433,8 25 3 16 32 19 6 44 2 1
435,90 7 108 30 6 470 206 649 87 255
436,1 3 6 22 19 20 9 7 44 16
437,33 4 48 1 2 20 103 141 73 19
438,9 2 5 11 1 3 17 144 168 4
439,31 41 2 58 4 9 76 6 7 22
440,28 17 27 50 11 42 14 1 145 110
441,17 28 2 47 80 1 14 42 9 27
442,96 182 344 4 8 16 175 20 2 66
443,6 8 4 26 14 20 2 83 135 67
444,9 2 6 4 1 14 8 20 3 45
445,27 28 11 47 42 5 2 4 37 136
446,51 81 202 88 107 826 365 475 215 15
447,22 45 26 48 2 6 4 3 95 1
448,27 28 42 1 9 47 2 50 4 3
449,517 189 44 0 284 808 285 1 557 1266
450,52 8 2 44 4 7 31 1 15 41
453,4 2 15 8 6 7 26 3 81 202
454,40 39 3 77 66 148 2 175 4 20
455,4 2 27 14 42 50 24 8 19 7
456,278 67 546 541 743 135 177 250 404 634
457,828 1716 706 1409 936 1179 236 805 547 526
458,41 34 2 4 1 8 36 20 51 16
459,3 4 1 9 116 6 41 8 20 14
460,40 2 58 3 4 55 7 1 9 33
461,2 1 6 11 7 56 17 19 22 8
462,4 2 6 14 7 38 11 3 128 5
463,2 1 3 4 47 17 27 20 6 42
464,4 75 1 22 20 8 172 2 44 19
465,4 1 6 7 11 3 19 8 14 9
466,8885 8437 9405 13110 17237 10644 8402 12232 1 8
467,6 4 2 24 90 8 38 84 14 3
468,58 41 39 55 3 40 31 2 4 7
469,138 96 182 208 344 8 324 25 4 29
470,97 133 152 405 1227 254 165 171 150 318
471,48 2 19 1 20 95 65 3 73 8
472,582 5 126 293 160 111 321 7 287 18
473,7 3 1 4 40 15 2 41 18 54
474,4 95 2 238 1 6 22 8 19 26
475,517 189 44 0 284 808 285 1 557 1266
476,160 938 259 59 1225 470 114 536 414 2063
477,11 2 4 1 47 17 6 8 37 3
478,2 154 31 38 41 11 93 39 9 15
479,177 67 250 278 238 118 395 235 481 541
480,23 2 3 7 82 9 1 11 17 13
481,750 857 986 1281 832 1185 970 1525 1231 1075
482,35 2 56 4 1 5 104 95 22 168
483,9 97 56 1 3 2 4 29 7 38
484,347 388 261 35 799 350 964 292 23 56
485,4 388 6 1 2 24 14 261 329 186
486,1 4 2830 2897 6 3 20 19 14 9
487,135 67 177 250 16 238 199 278 226 6
488,1 4 13 43 9 31 133 40 8 7
489,596 721 845 813 617 401 72 179 88 2589
490,66 116 60 175 148 103 134 142 304 279
491,2 1 790 22 4 3 9 19 73 14
493,59 584 259 956 536 1097 414 648 1001 2678
494,31 40 2 55 33 3 48 8 72 19
495,15 87 162 51 6 29 10 1222 88 7
496,199 743 135 546 67 238 278 235 404 1043
498,35 1 4 3 6 104 22 20 19 14
499,1 3 11 6 27 8 33 5 48 20
500,36 101 29 85 840 161 34 1234 895 506
501,76 19 3 4 20 45 1 9 6 8
503,33 48 5 65 4 73 2 1 20 19
504,45 239 35 775 56 220 2 511 564 4
505,15 7 3 41 2 9 31 40 1 154
506,517 189 44 0 284 808 285 1 557 1266
508,2 4 9 31 41 39 40 1 96 22
509,39 2 4 76 7 6 8 11 22 45
510,60 116 8 20 175 22 24 14 48 9
511,40 39 3 1 8 20 6 15 66 22
512,9 2 4 22 1 19 6 20 8 3
514,22 73 4 33 194 20 2 48 141 427
515,14 1 132 4 2 8 3 70 46 24
516,59 584 536 4 956 259 9 5 3 1001
518,16 1 278 25 135 2 177 6 19 26
519,15 101 583 411 36 337 7 905 841 1682
520,1884 633 12224 1442 70 2763 3059 1208 1099 88
521,517 15954 482 11095 15894 169 19880 9976 13784 958
522,1 8 3 2 25 32 6 22 19 44
523,1143 1662 282 1642 556 526 1207 936 1669 547
524,82 236 89 2 3 7 848 5 9 282
525,2 7 36 16 87 38 18 4 81 6
526,36 101 2712 1519 3648 7009 17798 14763 303 4288
527,517 189 44 0 284 808 285 1 557 1266
528,17979 17966 4 17973 20156 17948 22 103 16120 17963
529,6 2 3 95 14 4 26 112 30 68
530,28 27 50 42 37 19 136 145 6 2
532,509 146 1846 5 133 126 64 1054 13 57
533,66 4 175 44 20 7 14 22 25 19
535,17 47 42 2 212 11 28 50 1 19
536,39 55 4 2 48 20 1 141 9 103
537,264 1629 13552 571 871 5663 1365 16802 3711 19472
538,347 408 261 799 1239 6297 1480 8334 1069 6049
539,8 1 177 2 301 199 281 20 13 44
540,4688 7899 16075 6777 4020 14811 517 1062 20043 678
542,4 8 7 2 51 6 1 15 33 25
544,82 936 343 1207 805 1290 1409 1177 526 1479
545,4 2 20 1 22 6 33 80 48 14
546,55 58 76 3 15 2 7 4 33 96
547,36 1 4 38 7 101 85 44 6 19
549,60 175 4 1 20 44 6 19 304 24
550,2 4 7 1 6 33 14 3 25 44
551,17 28 11 50 37 2 1 136 5 4
552,94 99 339 179 177 88 241 8 4 66
553,41 39 4 3 1 77 20 60 32 25
554,1 3 6 4 8 19 11 159 14 18
555,249 639 1273 1146 928 1 129 242 3 32
556,159 5 903 120 732 500 43 71 800 2
557,3 1 22 2 5 8 9 33 19 7
558,8896 7598 9904 5859 13150 15554 3150 2578 5396 11992
559,9954 17699 19547 19335 13519 22033 21594 17790 21903 5949
560,64 13 156 41 3 31 102 98 5 55
563,20 22 2 77 60 1 65 19 141 148
565,112 54 137 2 3 68 4 1 6 8
566,16888 18670 21123 16965 18785 19371 18206 20522 21487 19544
567,2637 1604 1425 2683 1796 2401 3592 4052 3452 1870
568,6 17 28 14 47 2 4 27 19 37
569,4 1 8 7 19 3 11 15 44 22
570,138 324 344 66 60 116 148 175 3 7
571,80 174 33 4 1 17 157 48 2 6
572,451 564 569 1147 480 830 638 619 1055 1868
573,4 8 2 6 14 38 3 93 24 5
574,4 19 6 22 3 20 14 8 1 33
575,199 85 14 4 1 3 6 15 60 116
576,116 60 77 20 1 175 4 44 134 2
577,17 50 6 47 2 4 37 27 7 42
578,4987 3068 4033 10572 6336 19160 21653 15515 19019 18095
579,90 6 270 70 167 4 14 107 87 26
580,4 66 77 20 1 148 175 2 33 134
581,17 1 4 27 3 22 42 19 33 9
582,8343 9770 2055 1764 6366 4084 7818 6777 14012 2660
583,203 214 358 232 1978 1855 1450 4 2 85
585,2 17 6 11 28 19 8 47 9 5
586,34 147 4 3 585 1840 2 53 1 2013
587,31 39 2 6825 7134 6305 6304 4 3 6051
588,2 8 4 11 239 3 7 5 1 25
590,22101 12926 1290 18624 5848 342 11376 10565 236 17040
591,2 4 11 42 27 19 28 22 3 14
594,376 119 15 252 2293 249 101 7 143 36
595,40 4 55 2 3 7 14 33 25 80
596,212 133 146 249 2 299 139 22 4 31
597,1 19 2 8 20 48 80 3 6 14
598,1 6 2 14 9 19 18 4 3 90
599,23 13 71 9 17 97 98 42 27 1
601,4 39 40 2 6 58 55 9 22 8
602,4 48 103 33 73 20 2 141 24 115
603,8 1 6 3 19 7 20 33 22 26
604,4 8 135 64 1 9 177 5 19 57
605,1 2 4 14 145 19 7 8 3 136
606,1573 1723 2724 3709 2218 3355 3300 10448 2258 7601
607,7 6 1 2 14 15 41 108 3 24
608,517 189 44 0 284 808 285 1 557 1266
609,590 345 483 16827 5440 17327 22293 72 88 241
610,2 56 9 3 4 35 5 1 33 19
611,48 19 10 7 22 11 2 63 20 17
612,4 1 2 3 6 17 45 8 27 11
613,2558 236 6111 308 5362 6599 8444 390 706 547
614,14522 3 1 2 31 14521 41 30 38 39
615,1 3 6 4 19 8 17 9 28 95
616,4 1 7 6 33 20 48 3 14 8
617,1 6 8 34 14 15 51 25 16 22
620,1 35 116 2 60 148 66 175 20 9943
621,51 15 2 117 87 21 29 131 3 30
622,22 4 20 2 48 1 73 65 19 83
623,11 50 47 17 42 27 145 37 226 16549
624,27 28 11 42 145 37 5 277 363 1
625,8 1 25 2 7 105 4 6 81 88
626,11 17 47 27 42 19 1 2 145 4
627,8 3 20 33 14 25 80 45 74 9
629,81 88 202 217 365 131 26 192 15 108
630,27 28 2 19 1 22 3 5 7 6
631,105 88 273 1122 21 51 217 34 1476 29
632,8 1 2 20 19 278 25 238 16 22
633,4 1 60 8 175 20 148 3 19 14
634,41 31 39 55 76 1108 1083 1 1214 3
635,1124 19 1535 80 1715 6 4 2 20 48
637,3 7 2 41 5 32 15 58 40 39
638,28 47 17 50 18 2 1 27 87 6
639,22 4 20 42 141 73 11 47 103 28
640,8 52 4 1 25 6 19 2 14 24
641,39 11 3 40 1 55 5 4 7 76
642,936 624 978 754 1290 547 1051 1409 556 1143
643,125 121 1953 494 3381 2251 15732 482 286 14359
644,2 8 1 6 4 11 14 3 5 16
645,2 159 117 7 3 510 46 11 30 8
646,4 2 14 8 3 7 24 132 211 19
647,1186 1990 1429 2558 1279 99 94 6111 34 96
648,14734 1 85 6 2 8 20 3 7 14
649,28 37 47 17 50 4 2 27 1 7
651,9770 7866 10380 516 12936 9774 5510 2660 2341 15444
652,4 22 3 1 165 9 20 33 139 133
653,2 9 17 3 50 22 20 7 45 33
654,1 7 6 30 9 4 68 5 41 59
656,6 3 31 14 39 19 24 20 9 44
657,231 2202 160 505 11819 259 2841 414 2832 2716
658,40 41 39 3 2 7 4 9 486 1
659,31 55 3 1 22 20 6 48 19 8
660,8 6 34 1 51 3 2 72 94 25
661,21280 15099 18003 20529 9436 7782 20204 12438 14511 20488
662,15 7 94 101 257 31 40 99 41 2
663,20 22 4 48 172 33 19 65 73 14
665,4 2 6 7 22 8 3 20 11 33
666,7 715 392 738 6 16 1342 8 2518 15
668,4 2 6 14 7 80 45 65 73 47
670,4 2 1 3 22 170 48 19 103 9
672,94 99 4 2 1 7 262 31 29 40
673,35 104 168 56 144 9 373 11 2 240
674,116 77 60 66 1 148 4 2 3 593
675,4 52 8 36 1 44 2 25 7 6
677,1 11 41 3 4 6 40 9 39 22
678,95 45 220 19 4 93 6 22 191 14
679,4 2 1 14 7 25 16 3 26 19
680,40 41 39 22 3 55 58 2 4 76
683,95 4 8 20 26 2 6 465 48 33
684,182 208 324 344 4 66 3 2 7 1
686,3 88 32 18 15 10 107 29 87 81
688,20 58 3 33 6 103 8 32 19 7
689,1132 318 3144 1081 14117 133 171 254 12995 2322
692,883 393 2231 15161 5916 6130 13271 14153 9956 13286
693,465 1 2 44 19 22 3 27 1024 11
694,95 4 8 2 1 9 22 20 3 19
695,4 9 1 35 3 15 104 6 11 8
697,11 47 50 17 27 42 9 35 56 168
698,22 20 2 1 19 65 6 73 8 24
699,179 202 88 107 596 87 255 51 393 394
700,4 1 6 8 22 20 19 33 3 24
701,1 2 6 16 19 3 22 25 74 45
